Accession	Title	Links	Status	Release Date	Created	Updated	Submission	SRA.filename
SRR30613661	Illumina Sequencing of Omni-C Libraries of HG01496	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:00Z	2024-09-10T12:52:58Z	SUB14716579	HG01496-43a-2_S14_L002_R1_001.fastq.gz, HG01496-43a-2_S14_L002_R2_001.fastq.gz
SRR30613639	Illumina Sequencing of Omni-C Libraries of HG02300	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:31:59Z	2024-09-10T12:52:57Z	SUB14716579	HG02300-42a-1_S21_L004_R1_001.fastq.gz, HG02300-42a-1_S21_L004_R2_001.fastq.gz
SRR30613627	Illumina Sequencing of Omni-C Libraries of HG02615	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:31:58Z	2024-09-10T12:52:51Z	SUB14716579	HG02615-25b-1_S3_L002_R1_001.fastq.gz, HG02615-25b-1_S3_L002_R2_001.fastq.gz
SRR30613711	Illumina Sequencing of Omni-C Libraries of HG02280	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:02Z	2024-09-10T12:50:51Z	SUB14716579	HG02280-46c-1_S13_L002_R1_001.fastq.gz, HG02280-46c-1_S13_L002_R2_001.fastq.gz
SRR30613847	Illumina Sequencing of Omni-C Libraries of HG04228	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:11Z	2024-09-10T12:42:47Z	SUB14716579	HG04228-12e-1_S11_L004_R1_001.fastq.gz, HG04228-12e-1_S11_L004_R2_001.fastq.gz
SRR30613733	Illumina Sequencing of Omni-C Libraries of HG01943	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:03Z	2024-09-10T12:42:46Z	SUB14716579	HG01943-51f-1_S15_L001_R1_001.fastq.gz, HG01943-51f-1_S15_L001_R2_001.fastq.gz
SRR30613584	Illumina Sequencing of Omni-C Libraries of HG04199	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:31:57Z	2024-09-10T12:42:46Z	SUB14716579	HG04199-20b-1_S17_L004_R1_001.fastq.gz, HG04199-20b-1_S17_L004_R2_001.fastq.gz
SRR30613664	Illumina Sequencing of Omni-C Libraries of HG01496	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:00Z	2024-09-10T12:42:46Z	SUB14716579	HG01496-43a-1_S13_L003_R1_001.fastq.gz, HG01496-43a-1_S13_L003_R2_001.fastq.gz
SRR30613843	Illumina Sequencing of Omni-C Libraries of HG04228	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:11Z	2024-09-10T12:42:46Z	SUB14716579	HG04228-22e-2_S12_L003_R1_001.fastq.gz, HG04228-22e-2_S12_L003_R2_001.fastq.gz
SRR30613904	Illumina Sequencing of Omni-C Libraries of HG02071	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:17Z	2024-09-10T12:42:46Z	SUB14716579	HG02071-10a-1_S9_L001_R1_001.fastq.gz, HG02071-10a-1_S9_L001_R2_001.fastq.gz
SRR30613908	Illumina Sequencing of Omni-C Libraries of HG02004	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:18Z	2024-09-10T12:42:45Z	SUB14716579	HG02004-41a-2_S20_L002_R1_001.fastq.gz, HG02004-41a-2_S20_L002_R2_001.fastq.gz
SRR30613867	Illumina Sequencing of Omni-C Libraries of HG03942	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:13Z	2024-09-10T12:42:44Z	SUB14716579	HG03942-03b-2_S18_L001_R1_001.fastq.gz, HG03942-03b-2_S18_L001_R2_001.fastq.gz
SRR30613707	Illumina Sequencing of Omni-C Libraries of HG02280	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:01Z	2024-09-10T12:34:04Z	SUB14716579	HG02280-46c-2_S14_L002_R1_001.fastq.gz, HG02280-46c-2_S14_L002_R2_001.fastq.gz
SRR30613676	Illumina Sequencing of Omni-C Libraries of HG04184	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:00Z	2024-09-10T12:34:04Z	SUB14716579	HG04184-39a-2_S12_L001_R1_001.fastq.gz, HG04184-39a-2_S12_L001_R2_001.fastq.gz
SRR30613916	Illumina Sequencing of Omni-C Libraries of HG00544	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:19Z	2024-09-10T12:34:04Z	SUB14716579	HG00544-24ab-1_S1_L004_R1_001.fastq.gz, HG00544-24ab-1_S1_L004_R2_001.fastq.gz
SRR30613877	Illumina Sequencing of Omni-C Libraries of HG03669	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:14Z	2024-09-10T12:34:04Z	SUB14716579	HG03669-26a-1_S3_L001_R1_001.fastq.gz, HG03669-26a-1_S3_L001_R2_001.fastq.gz
SRR30613724	Illumina Sequencing of Omni-C Libraries of HG01943	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:02Z	2024-09-10T12:34:03Z	SUB14716579	HG01943-51f-2_S16_L001_R1_001.fastq.gz, HG01943-51f-2_S16_L001_R2_001.fastq.gz
SRR30613730	Illumina Sequencing of Omni-C Libraries of HG01943	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:02Z	2024-09-10T12:34:03Z	SUB14716579	HG01943-51f-1_S15_L003_R1_001.fastq.gz, HG01943-51f-1_S15_L003_R2_001.fastq.gz
SRR30613790	Illumina Sequencing of Omni-C Libraries of HG02132	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:05Z	2024-09-10T12:34:03Z	SUB14716579	HG02132-07a-1_S7_L002_R1_001.fastq.gz, HG02132-07a-1_S7_L002_R2_001.fastq.gz
SRR30613819	Illumina Sequencing of Omni-C Libraries of HG01496	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:08Z	2024-09-10T12:34:03Z	SUB14716579	HG01496-43a-1_S13_L001_R1_001.fastq.gz, HG01496-43a-1_S13_L001_R2_001.fastq.gz
SRR30613600	Illumina Sequencing of Omni-C Libraries of HG00706	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:31:57Z	2024-09-10T12:34:03Z	SUB14716579	HG00706-30b-1_S7_L001_R1_001.fastq.gz, HG00706-30b-1_S7_L001_R2_001.fastq.gz
SRR30613698	Illumina Sequencing of Omni-C Libraries of HG02280	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:01Z	2024-09-10T12:34:02Z	SUB14716579	HG02280-46c-2_S14_L004_R1_001.fastq.gz, HG02280-46c-2_S14_L004_R2_001.fastq.gz
SRR30613909	Illumina Sequencing of Omni-C Libraries of HG02004	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:18Z	2024-09-10T12:34:02Z	SUB14716579	HG02004-41a-2_S20_L001_R1_001.fastq.gz, HG02004-41a-2_S20_L001_R2_001.fastq.gz
SRR30613854	Illumina Sequencing of Omni-C Libraries of HG04204	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:11Z	2024-09-10T12:34:02Z	SUB14716579	HG04204-14ab-1_S9_L002_R1_001.fastq.gz, HG04204-14ab-1_S9_L002_R2_001.fastq.gz
SRR30613579	Illumina Sequencing of Omni-C Libraries of HG04199	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:31:56Z	2024-09-10T12:34:02Z	SUB14716579	HG04199-20b-2_S18_L004_R1_001.fastq.gz, HG04199-20b-2_S18_L004_R2_001.fastq.gz
SRR30613648	Illumina Sequencing of Omni-C Libraries of HG00609	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:31:59Z	2024-09-10T12:34:01Z	SUB14716579	HG00609-38a-1_S9_L003_R1_001.fastq.gz, HG00609-38a-1_S9_L003_R2_001.fastq.gz
SRR30613682	Illumina Sequencing of Omni-C Libraries of HG04160	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:01Z	2024-09-10T12:27:52Z	SUB14716579	HG04160-02b-2_S2_L003_R1_001.fastq.gz, HG04160-02b-2_S2_L003_R2_001.fastq.gz
SRR30613896	Illumina Sequencing of Omni-C Libraries of HG02647	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:16Z	2024-09-10T12:24:12Z	SUB14716579	HG02647-36b-1_S19_L001_R1_001.fastq.gz, HG02647-36b-1_S19_L001_R2_001.fastq.gz
SRR30613784	Illumina Sequencing of Omni-C Libraries of HG02132	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:05Z	2024-09-10T12:24:12Z	SUB14716579	HG02132-07a-2_S8_L003_R1_001.fastq.gz, HG02132-07a-2_S8_L003_R2_001.fastq.gz
SRR30613806	Illumina Sequencing of Omni-C Libraries of HG02071	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:06Z	2024-09-10T12:24:12Z	SUB14716579	HG02071-10a-1_S9_L003_R1_001.fastq.gz, HG02071-10a-1_S9_L003_R2_001.fastq.gz
SRR30613710	Illumina Sequencing of Omni-C Libraries of HG02280	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:02Z	2024-09-10T12:24:11Z	SUB14716579	HG02280-46c-1_S13_L003_R1_001.fastq.gz, HG02280-46c-1_S13_L003_R2_001.fastq.gz
SRR30613817	Illumina Sequencing of Omni-C Libraries of HG01496	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:08Z	2024-09-10T12:24:11Z	SUB14716579	HG01496-43a-1_S13_L004_R1_001.fastq.gz, HG01496-43a-1_S13_L004_R2_001.fastq.gz
SRR30613646	Illumina Sequencing of Omni-C Libraries of HG02602	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:31:59Z	2024-09-10T12:24:11Z	SUB14716579	HG02602-11a-1_S11_L003_R1_001.fastq.gz, HG02602-11a-1_S11_L003_R2_001.fastq.gz
SRR30613694	Illumina Sequencing of Omni-C Libraries of HG00642	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:01Z	2024-09-10T12:24:10Z	SUB14716579	HG00642-33b-2_S10_L003_R1_001.fastq.gz, HG00642-33b-2_S10_L003_R2_001.fastq.gz
SRR30613583	Illumina Sequencing of Omni-C Libraries of HG04199	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:31:57Z	2024-09-10T12:24:10Z	SUB14716579	HG04199-20b-2_S18_L001_R1_001.fastq.gz, HG04199-20b-2_S18_L001_R2_001.fastq.gz
SRR30613642	Illumina Sequencing of Omni-C Libraries of HG02300	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:31:59Z	2024-09-10T12:24:10Z	SUB14716579	HG02300-42a-2_S22_L003_R1_001.fastq.gz, HG02300-42a-2_S22_L003_R2_001.fastq.gz
SRR30613752	Illumina Sequencing of Omni-C Libraries of HG03942	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:04Z	2024-09-10T12:24:09Z	SUB14716579	HG03942-03b-1_S17_L001_R1_001.fastq.gz, HG03942-03b-1_S17_L001_R2_001.fastq.gz
SRR30613769	Illumina Sequencing of Omni-C Libraries of HG00609	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:04Z	2024-09-10T12:24:09Z	SUB14716579	HG00609-38a-2_S10_L003_R1_001.fastq.gz, HG00609-38a-2_S10_L003_R2_001.fastq.gz
SRR30613815	Illumina Sequencing of Omni-C Libraries of HG01496	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:08Z	2024-09-10T12:24:09Z	SUB14716579	HG01496-43a-2_S14_L003_R1_001.fastq.gz, HG01496-43a-2_S14_L003_R2_001.fastq.gz
SRR30613686	Illumina Sequencing of Omni-C Libraries of HG04160	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:01Z	2024-09-10T12:24:08Z	SUB14716579	HG04160-02b-1_S1_L004_R1_001.fastq.gz, HG04160-02b-1_S1_L004_R2_001.fastq.gz
SRR30613689	Illumina Sequencing of Omni-C Libraries of HG04160	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:01Z	2024-09-10T12:24:08Z	SUB14716579	HG04160-02b-1_S1_L001_R1_001.fastq.gz, HG04160-02b-1_S1_L001_R2_001.fastq.gz
SRR30613685	Illumina Sequencing of Omni-C Libraries of HG04160	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:01Z	2024-09-10T12:24:08Z	SUB14716579	HG04160-02b-2_S2_L001_R1_001.fastq.gz, HG04160-02b-2_S2_L001_R2_001.fastq.gz
SRR30613597	Illumina Sequencing of Omni-C Libraries of HG04187	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:31:57Z	2024-09-10T12:24:07Z	SUB14716579	HG04187-04a-1_S3_L002_R1_001.fastq.gz, HG04187-04a-1_S3_L002_R2_001.fastq.gz
SRR30613905	Illumina Sequencing of Omni-C Libraries of HG00544	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:17Z	2024-09-10T12:16:50Z	SUB14716579	HG00544-24ab-2_S2_L001_R1_001.fastq.gz, HG00544-24ab-2_S2_L001_R2_001.fastq.gz
SRR30613678	Illumina Sequencing of Omni-C Libraries of HG04184	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:00Z	2024-09-10T12:12:59Z	SUB14716579	HG04184-39a-1_S11_L003_R1_001.fastq.gz, HG04184-39a-1_S11_L003_R2_001.fastq.gz
SRR30613690	Illumina Sequencing of Omni-C Libraries of HG04157	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:01Z	2024-09-10T12:12:59Z	SUB14716579	HG04157-05ab-2_S6_L004_R1_001.fastq.gz, HG04157-05ab-2_S6_L004_R2_001.fastq.gz
SRR30613680	Illumina Sequencing of Omni-C Libraries of HG04184	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:00Z	2024-09-10T12:12:58Z	SUB14716579	HG04184-39a-1_S11_L001_R1_001.fastq.gz, HG04184-39a-1_S11_L001_R2_001.fastq.gz
SRR30613729	Illumina Sequencing of Omni-C Libraries of HG01943	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:02Z	2024-09-10T12:12:58Z	SUB14716579	HG01943-51f-1_S15_L004_R1_001.fastq.gz, HG01943-51f-1_S15_L004_R2_001.fastq.gz
SRR30613832	Illumina Sequencing of Omni-C Libraries of HG01346	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:10Z	2024-09-10T12:12:57Z	SUB14716579	HG01346-35a-1_S13_L001_R1_001.fastq.gz, HG01346-35a-1_S13_L001_R2_001.fastq.gz
SRR30613830	Illumina Sequencing of Omni-C Libraries of HG01346	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:10Z	2024-09-10T12:12:57Z	SUB14716579	HG01346-35a-1_S13_L002_R1_001.fastq.gz, HG01346-35a-1_S13_L002_R2_001.fastq.gz
SRR30613825	Illumina Sequencing of Omni-C Libraries of HG00738	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:09Z	2024-09-10T12:12:57Z	SUB14716579	HG00738-27a-2_S6_L003_R1_001.fastq.gz, HG00738-27a-2_S6_L003_R2_001.fastq.gz
SRR30613656	Illumina Sequencing of Omni-C Libraries of HG01255	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:00Z	2024-09-10T12:12:57Z	SUB14716579	HG01255-22b-1_S1_L004_R1_001.fastq.gz, HG01255-22b-1_S1_L004_R2_001.fastq.gz
SRR30613688	Illumina Sequencing of Omni-C Libraries of HG04160	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:01Z	2024-09-10T12:12:56Z	SUB14716579	HG04160-02b-1_S1_L002_R1_001.fastq.gz, HG04160-02b-1_S1_L002_R2_001.fastq.gz
SRR30613629	Illumina Sequencing of Omni-C Libraries of HG02602	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:31:58Z	2024-09-10T12:06:51Z	SUB14716579	HG02602-11a-2_S12_L004_R1_001.fastq.gz, HG02602-11a-2_S12_L004_R2_001.fastq.gz
SRR30613620	Illumina Sequencing of Omni-C Libraries of HG03669	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:31:58Z	2024-09-10T12:02:51Z	SUB14716579	HG03669-26a-1_S3_L004_R1_001.fastq.gz, HG03669-26a-1_S3_L004_R2_001.fastq.gz
SRR30613634	Illumina Sequencing of Omni-C Libraries of HG02293	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:31:59Z	2024-09-10T12:02:50Z	SUB14716579	HG02293-54d-2_S8_L004_R1_001.fastq.gz, HG02293-54d-2_S8_L004_R2_001.fastq.gz
SRR30613747	Illumina Sequencing of Omni-C Libraries of HG03942	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:03Z	2024-09-10T12:01:54Z	SUB14716579	HG03942-03b-2_S18_L003_R1_001.fastq.gz, HG03942-03b-2_S18_L003_R2_001.fastq.gz
SRR30613789	Illumina Sequencing of Omni-C Libraries of HG02132	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:05Z	2024-09-10T12:01:32Z	SUB14716579	HG02132-07a-1_S7_L003_R1_001.fastq.gz, HG02132-07a-1_S7_L003_R2_001.fastq.gz
SRR30613644	Illumina Sequencing of Omni-C Libraries of HG02602	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:31:59Z	2024-09-10T12:01:32Z	SUB14716579	HG02602-11a-1_S11_L001_R1_001.fastq.gz, HG02602-11a-1_S11_L001_R2_001.fastq.gz
SRR30613805	Illumina Sequencing of Omni-C Libraries of HG02071	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:06Z	2024-09-10T12:01:32Z	SUB14716579	HG02071-10a-1_S9_L004_R1_001.fastq.gz, HG02071-10a-1_S9_L004_R2_001.fastq.gz
SRR30613889	Illumina Sequencing of Omni-C Libraries of HG02647	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:15Z	2024-09-10T12:01:32Z	SUB14716579	HG02647-36b-2_S20_L004_R1_001.fastq.gz, HG02647-36b-2_S20_L004_R2_001.fastq.gz
SRR30613788	Illumina Sequencing of Omni-C Libraries of HG02132	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:05Z	2024-09-10T12:01:31Z	SUB14716579	HG02132-07a-1_S7_L004_R1_001.fastq.gz, HG02132-07a-1_S7_L004_R2_001.fastq.gz
SRR30613632	Illumina Sequencing of Omni-C Libraries of HG02293	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:31:59Z	2024-09-10T12:01:31Z	SUB14716579	HG02293-54d-2_S8_L002_R1_001.fastq.gz, HG02293-54d-2_S8_L002_R2_001.fastq.gz
SRR30613823	Illumina Sequencing of Omni-C Libraries of HG00423	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:09Z	2024-09-10T12:01:31Z	SUB14716579	HG00423-81d-2_S16_L004_R1_001.fastq.gz, HG00423-81d-2_S16_L004_R2_001.fastq.gz
SRR30613581	Illumina Sequencing of Omni-C Libraries of HG04199	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:31:57Z	2024-09-10T12:01:30Z	SUB14716579	HG04199-20b-2_S18_L003_R1_001.fastq.gz, HG04199-20b-2_S18_L003_R2_001.fastq.gz
SRR30613651	Illumina Sequencing of Omni-C Libraries of HG01255	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:31:59Z	2024-09-10T12:01:30Z	SUB14716579	HG01255-22b-2_S2_L003_R1_001.fastq.gz, HG01255-22b-2_S2_L003_R2_001.fastq.gz
SRR30613898	Illumina Sequencing of Omni-C Libraries of HG02615	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:16Z	2024-09-10T12:01:29Z	SUB14716579	HG02615-25b-2_S4_L003_R1_001.fastq.gz, HG02615-25b-2_S4_L003_R2_001.fastq.gz
SRR30613683	Illumina Sequencing of Omni-C Libraries of HG00642	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:01Z	2024-09-10T12:01:28Z	SUB14716579	HG00642-33b-2_S10_L004_R1_001.fastq.gz, HG00642-33b-2_S10_L004_R2_001.fastq.gz
SRR30613826	Illumina Sequencing of Omni-C Libraries of HG01346	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:09Z	2024-09-10T12:01:28Z	SUB14716579	HG01346-35a-2_S14_L002_R1_001.fastq.gz, HG01346-35a-2_S14_L002_R2_001.fastq.gz
SRR30613899	Illumina Sequencing of Omni-C Libraries of HG02698	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:16Z	2024-09-10T12:01:27Z	SUB14716579	HG02698-18b-1_S19_L004_R1_001.fastq.gz, HG02698-18b-1_S19_L004_R2_001.fastq.gz
SRR30613590	Illumina Sequencing of Omni-C Libraries of HG04187	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:31:57Z	2024-09-10T12:01:27Z	SUB14716579	HG04187-04a-2_S4_L003_R1_001.fastq.gz, HG04187-04a-2_S4_L003_R2_001.fastq.gz
SRR30613800	Illumina Sequencing of Omni-C Libraries of HG02074	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:06Z	2024-09-10T12:01:25Z	SUB14716579	HG02074-08c-1_S15_L001_R1_001.fastq.gz, HG02074-08c-1_S15_L001_R2_001.fastq.gz
SRR30613894	Illumina Sequencing of Omni-C Libraries of HG02647	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:15Z	2024-09-10T12:00:51Z	SUB14716579	HG02647-36b-1_S19_L003_R1_001.fastq.gz, HG02647-36b-1_S19_L003_R2_001.fastq.gz
SRR30613619	Illumina Sequencing of Omni-C Libraries of HG03669	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:31:58Z	2024-09-10T12:00:51Z	SUB14716579	HG03669-26a-2_S4_L001_R1_001.fastq.gz, HG03669-26a-2_S4_L001_R2_001.fastq.gz
SRR30613647	Illumina Sequencing of Omni-C Libraries of HG02602	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:31:59Z	2024-09-10T11:59:51Z	SUB14716579	HG02602-11a-1_S11_L004_R1_001.fastq.gz, HG02602-11a-1_S11_L004_R2_001.fastq.gz
SRR30613653	Illumina Sequencing of Omni-C Libraries of HG01884	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:31:59Z	2024-09-10T11:55:50Z	SUB14716579	HG01884-49d-2_S6_L001_R1_001.fastq.gz, HG01884-49d-2_S6_L001_R2_001.fastq.gz
SRR30613609	Illumina Sequencing of Omni-C Libraries of HG03710	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:31:58Z	2024-09-10T11:53:51Z	SUB14716579	HG03710-17a-2_S4_L003_R1_001.fastq.gz, HG03710-17a-2_S4_L003_R2_001.fastq.gz
SRR30613706	Illumina Sequencing of Omni-C Libraries of HG02300	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:01Z	2024-09-10T11:50:50Z	SUB14716579	HG02300-42a-1_S21_L002_R1_001.fastq.gz, HG02300-42a-1_S21_L002_R2_001.fastq.gz
SRR30613858	Illumina Sequencing of Omni-C Libraries of HG03831	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:12Z	2024-09-10T11:45:28Z	SUB14716579	HG03831-37a-2_S16_L004_R1_001.fastq.gz, HG03831-37a-2_S16_L004_R2_001.fastq.gz
SRR30613866	Illumina Sequencing of Omni-C Libraries of HG03831	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:13Z	2024-09-10T11:45:27Z	SUB14716579	HG03831-37a-1_S15_L002_R1_001.fastq.gz, HG03831-37a-1_S15_L002_R2_001.fastq.gz
SRR30613768	Illumina Sequencing of Omni-C Libraries of HG02738	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:04Z	2024-09-10T11:45:27Z	SUB14716579	HG02738-40a-2_S18_L001_R1_001.fastq.gz, HG02738-40a-2_S18_L001_R2_001.fastq.gz
SRR30613868	Illumina Sequencing of Omni-C Libraries of HG03831	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:13Z	2024-09-10T11:45:27Z	SUB14716579	HG03831-37a-1_S15_L001_R1_001.fastq.gz, HG03831-37a-1_S15_L001_R2_001.fastq.gz
SRR30613783	Illumina Sequencing of Omni-C Libraries of HG02132	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:05Z	2024-09-10T11:45:27Z	SUB14716579	HG02132-07a-2_S8_L004_R1_001.fastq.gz, HG02132-07a-2_S8_L004_R2_001.fastq.gz
SRR30613882	Illumina Sequencing of Omni-C Libraries of HG02683	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:14Z	2024-09-10T11:45:27Z	SUB14716579	HG02683-44a-2_S16_L002_R1_001.fastq.gz, HG02683-44a-2_S16_L002_R2_001.fastq.gz
SRR30613917	Illumina Sequencing of Omni-C Libraries of HG01993	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:19Z	2024-09-10T11:45:27Z	SUB14716579	HG01993-32a-2_S8_L002_R1_001.fastq.gz, HG01993-32a-2_S8_L002_R2_001.fastq.gz
SRR30613719	Illumina Sequencing of Omni-C Libraries of HG02135	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:02Z	2024-09-10T11:45:26Z	SUB14716579	HG02135-09a-1_S7_L003_R1_001.fastq.gz, HG02135-09a-1_S7_L003_R2_001.fastq.gz
SRR30613745	Illumina Sequencing of Omni-C Libraries of HG04115	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:03Z	2024-09-10T11:45:26Z	SUB14716579	HG04115-13a-1_S13_L002_R1_001.fastq.gz, HG04115-13a-1_S13_L002_R2_001.fastq.gz
SRR30613611	Illumina Sequencing of Omni-C Libraries of HG03710	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:31:58Z	2024-09-10T11:45:26Z	SUB14716579	HG03710-17a-2_S4_L001_R1_001.fastq.gz, HG03710-17a-2_S4_L001_R2_001.fastq.gz
SRR30613585	Illumina Sequencing of Omni-C Libraries of HG04199	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:31:57Z	2024-09-10T11:45:26Z	SUB14716579	HG04199-20b-1_S17_L003_R1_001.fastq.gz, HG04199-20b-1_S17_L003_R2_001.fastq.gz
SRR30613886	Illumina Sequencing of Omni-C Libraries of HG02683	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:15Z	2024-09-10T11:45:26Z	SUB14716579	HG02683-44a-1_S15_L001_R1_001.fastq.gz, HG02683-44a-1_S15_L001_R2_001.fastq.gz
SRR30613910	Illumina Sequencing of Omni-C Libraries of HG02004	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:18Z	2024-09-10T11:45:26Z	SUB14716579	HG02004-41a-1_S19_L004_R1_001.fastq.gz, HG02004-41a-1_S19_L004_R2_001.fastq.gz
SRR30613758	Illumina Sequencing of Omni-C Libraries of HG03804	BioProject: 1, BioSample: 1	Released	2024-09-10	2024-09-10T07:32:04Z	2024-09-10T11:45:25Z	SUB14716579	HG03804-06b-2_S6_L004_R1_001.fastq.gz, HG03804-06b-2_S6_L004_R2_001.fastq.gz
