__index__filename	accession	path	manifest_checksum	manifest_gs_path	index_sheet	in_working
NA20282-2_FC1_S61_L003_R1_001.fastq.gz		s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA20282/raw_data/hic/NA20282-2_FC1_S61_L003_R1_001.fastq.gz			hic	false
HG02135-09a-2_S8_L004_R1_001.fastq.gz	SRR30613713	s3://human-pangenomics/working/HPRC/HG02135/raw_data/hic/HG02135-09a-2_S8_L004_R1_001.fastq.gz	059823a2771a4aeb57be1b67a280a3a9	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02135/raw_data/hic/HG02135-09a-2_S8_L004_R1_001.fastq.gz	hic	true
04_19_22_R941_HG02080_1_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR33820676	s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/nanopore/guppy_6/04_19_22_R941_HG02080_1_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	93667c4540051e5f695ae7b4ee567f61	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/nanopore/guppy_6/04_19_22_R941_HG02080_1_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ont	true
01_16_24_R1041_HPRC_HG00253_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	SRR29497379	s3://human-pangenomics/working/HPRC/HG00253/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/01_16_24_R1041_HPRC_HG00253_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	a960e4011b4abb2c51a67d5da10b76cc	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG00253/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/01_16_24_R1041_HPRC_HG00253_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	ont	true
06_22_21_R941_HG02135_1_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR26313846	s3://human-pangenomics/working/HPRC/HG02135/raw_data/nanopore/guppy_6/06_22_21_R941_HG02135_1_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	c0df471959637ed119b6bead12b13193	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02135/raw_data/nanopore/guppy_6/06_22_21_R941_HG02135_1_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	ont	true
HG00320-2_FC2_S10_L003_R2_001.fastq.gz	SRR30310811	s3://human-pangenomics/working/HPRC/HG00320/raw_data/hic/HG00320-2_FC2_S10_L003_R2_001.fastq.gz	d441fcad1c14356b90e01a62cb54933a	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG00320/raw_data/hic/HG00320-2_FC2_S10_L003_R2_001.fastq.gz	hic	true
HG02083.final.cram		s3://human-pangenomics/working/HPRC/HG02083/raw_data/Illumina/child/HG02083.final.cram	488a78cb19cc017efc162f7f9aeeea38	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02083/raw_data/Illumina/child/HG02083.final.cram	ill	true
HG02717_5_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR31367264	s3://human-pangenomics/working/HPRC/HG02717/raw_data/nanopore/guppy_6/HG02717_5_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	cd0e4a992e18965c210bb3cfa4359bbb	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02717/raw_data/nanopore/guppy_6/HG02717_5_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ont	true
HG03270-2_FC1_S2_L003_R2_001.fastq.gz	SRR30310809	s3://human-pangenomics/working/HPRC/HG03270/raw_data/hic/HG03270-2_FC1_S2_L003_R2_001.fastq.gz	537bf16a93e0be0b68c360dee8809eb6	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG03270/raw_data/hic/HG03270-2_FC1_S2_L003_R2_001.fastq.gz	hic	true
HG03471.m64043_200610_011156.dc.q20.fastq.gz	SRR30717357	s3://human-pangenomics/working/HPRC/HG03471/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03471.m64043_200610_011156.dc.q20.fastq.gz	e04f28034954eef3effc6edbe3d99a80	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG03471/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03471.m64043_200610_011156.dc.q20.fastq.gz	dc	true
06_14_22_R941_HG02109_CIR_50FRA_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR33820672	s3://human-pangenomics/working/HPRC_PLUS/HG02109/raw_data/nanopore/guppy_6/06_14_22_R941_HG02109_CIR_50FRA_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	1df8a8181c67bef2af154f8fc83b8243	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC_PLUS/HG02109/raw_data/nanopore/guppy_6/06_14_22_R941_HG02109_CIR_50FRA_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ont	true
m64043_210523_101851.hifi_reads.bam	SRR18189650	s3://human-pangenomics/working/HPRC/HG03654/raw_data/PacBio_HiFi/m64043_210523_101851.hifi_reads.bam	5eab9769e588d366b697c83beb8f4ee1	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG03654/raw_data/PacBio_HiFi/m64043_210523_101851.hifi_reads.bam	hifi	true
s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG01261/raw_data/hic/HG01261-1_FC4_S79_L004_R2_001.fastq.gz	SRR34949464					
s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA20850/raw_data/hic/NA20850-1_FC2_S8_L001_R1_001.fastq.gz	SRR34949391					
04_11_23_R941_HG00735_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR31367076	s3://human-pangenomics/working/HPRC/HG00735/raw_data/nanopore/guppy_6/04_11_23_R941_HG00735_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	5a47a77b0426daf76f85f3d8ade23e12	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG00735/raw_data/nanopore/guppy_6/04_11_23_R941_HG00735_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ont	true
HG00272-1_FC1_S3_L001_R2_001.fastq.gz		s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG00272/raw_data/hic/HG00272-1_FC1_S3_L001_R2_001.fastq.gz			hic	false
m64076_200130_064345.ccs.bam	SRR13684279	s3://human-pangenomics/working/HPRC/HG02257/raw_data/PacBio_HiFi/m64076_200130_064345.ccs.bam	442d20429eecca9375fc345f125a5176	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02257/raw_data/PacBio_HiFi/m64076_200130_064345.ccs.bam	hifi	true
08_17_21_R941_HG01496_3_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_fail.bam	SRR26313850					
NA19391-2_S28_L002_R1_001.fastq.gz	SRR30242489	s3://human-pangenomics/working/HPRC/NA19391/raw_data/hic/NA19391-2_S28_L002_R1_001.fastq.gz	7142d61663b7bfde11d6284277c725d3	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/NA19391/raw_data/hic/NA19391-2_S28_L002_R1_001.fastq.gz	hic	true
NA19043.m54329U_220920_065703.dc.q20.fastq.gz	SRR26545310	s3://human-pangenomics/working/HPRC/NA19043/raw_data/PacBio_HiFi/deepconsensus/v1pt2/NA19043.m54329U_220920_065703.dc.q20.fastq.gz	20479eb512012720bba78c60bda1d7e9	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/NA19043/raw_data/PacBio_HiFi/deepconsensus/v1pt2/NA19043.m54329U_220920_065703.dc.q20.fastq.gz	dc	true
NA19700-1_FC1_S1_L001_R1_001.fastq.gz	SRR30310882	s3://human-pangenomics/working/HPRC/NA19700/raw_data/hic/NA19700-1_FC1_S1_L001_R1_001.fastq.gz	da226dacdc711825fb77957871cf25cd	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/NA19700/raw_data/hic/NA19700-1_FC1_S1_L001_R1_001.fastq.gz	hic	true
HG00609-38a-2_S10_L001_R1_001.fastq.gz	SRR30613887	s3://human-pangenomics/working/HPRC/HG00609/raw_data/hic/HG00609-38a-2_S10_L001_R1_001.fastq.gz	3fc919d69d2c0f9db682e61fbb273881	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG00609/raw_data/hic/HG00609-38a-2_S10_L001_R1_001.fastq.gz	hic	true
12_02_24_R1041_UL_HPRC_HG02132_1_dorado0.9.0_sup5.0.0_5mCG_5hmCG.bam	SRR33469107					
HG02273-1_S17i_L002_R1_001.fastq.gz	SRR30242467	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-1_S17i_L002_R1_001.fastq.gz	5c9a3fc2537a2322b983ee08adf9c7da	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-1_S17i_L002_R1_001.fastq.gz	hic	true
m84046_230602_213334_s2.hifi_reads.bc2018.bam	SRR29483150	s3://human-pangenomics/working/HPRC/HG03130/raw_data/PacBio_HiFi/m84046_230602_213334_s2.hifi_reads.bc2018.bam	68c8c8fbc28b1661f7cb06243a6ed1d3	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG03130/raw_data/PacBio_HiFi/m84046_230602_213334_s2.hifi_reads.bc2018.bam	hifi	true
09_27_2022_R941_GM19043_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR26373386	s3://human-pangenomics/working/HPRC/NA19043/raw_data/nanopore/guppy_6/09_27_2022_R941_GM19043_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	9f3618ae4ef70143f72cb7a0547c0642	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/NA19043/raw_data/nanopore/guppy_6/09_27_2022_R941_GM19043_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ont	true
NA18959-m64121_221225_081308.hifi_reads.fastq.gz		s3://human-pangenomics/submissions/B25289BC-5C70-4C42-B2EC-6E742BC82EE1--AMED_HPRC_collaboration/NA18959/raw_data/PacBio_HiFi/m64121_221225_081308.hifi_reads.fastq.gz			hifi	false
NA19468-1_S21_L001_R2_001.fastq.gz	SRR30242290	s3://human-pangenomics/working/HPRC/NA19468/raw_data/hic/NA19468-1_S21_L001_R2_001.fastq.gz	a5a5e78bcfc672aa2ea57b3be2793ec7	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/NA19468/raw_data/hic/NA19468-1_S21_L001_R2_001.fastq.gz	hic	true
HG00438_5_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR31367109	s3://human-pangenomics/working/HPRC/HG00438/raw_data/nanopore/guppy_6/HG00438_5_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	f2031b1bb9645c5300abb58bc65ed254	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG00438/raw_data/nanopore/guppy_6/HG00438_5_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ont	true
HG02738-40a-1_S17_L001_R2_001.fastq.gz	SRR30613774	s3://human-pangenomics/working/HPRC/HG02738/raw_data/hic/HG02738-40a-1_S17_L001_R2_001.fastq.gz	ec9746a4edd95e2926f0a90e00984c8a	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02738/raw_data/hic/HG02738-40a-1_S17_L001_R2_001.fastq.gz	hic	true
06_14_22_R941_HG02109_CIR_25FRA_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR33820660	s3://human-pangenomics/working/HPRC_PLUS/HG02109/raw_data/nanopore/guppy_6/06_14_22_R941_HG02109_CIR_25FRA_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	f781705267ae3e8d26afbca4b9128828	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC_PLUS/HG02109/raw_data/nanopore/guppy_6/06_14_22_R941_HG02109_CIR_25FRA_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ont	true
s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19776/raw_data/hic/NA19776-1_FC2_S60_L003_R1_001.fastq.gz	SRR34949662					
HG03195.m64136_220621_134558.dc.q20.fastq.gz	SRR26545323	s3://human-pangenomics/working/HPRC/HG03195/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03195.m64136_220621_134558.dc.q20.fastq.gz	f57e0918a19c535a2281051e3acbe91e	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG03195/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03195.m64136_220621_134558.dc.q20.fastq.gz	dc	true
NA20850.lymph.m84203_240912_183748_s1-m84203_240912_203713_s2.flnc.bam		s3://human-pangenomics/working/HPRC/NA20850/raw_data/PacBio_Kinnex/NA20850.lymph.m84203_240912_183748_s1-m84203_240912_203713_s2.flnc.bam	16304feda2f6854a003cee0e9d200685	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/NA20850/raw_data/PacBio_Kinnex/NA20850.lymph.m84203_240912_183748_s1-m84203_240912_203713_s2.flnc.bam	kinnex	true
NWM194a-2_S9_L004_R2_001.fastq.gz		s3://human-pangenomics/working/HPRC/HG02886/raw_data/hic/NWM194a-2_S9_L004_R2_001.fastq.gz	62221f98c3afbd9aaa7e4d536985d2db	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02886/raw_data/hic/NWM194a-2_S9_L004_R2_001.fastq.gz	hic	true
m84046_230628_175536_s3.hifi_reads.default.bam	SRR29483222	s3://human-pangenomics/working/HPRC/HG02135/raw_data/PacBio_HiFi/m84046_230628_175536_s3.hifi_reads.default.bam	08d7c1198c1710ef59a356b03423048b	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02135/raw_data/PacBio_HiFi/m84046_230628_175536_s3.hifi_reads.default.bam	hifi	true
HG04187.final.cram		s3://human-pangenomics/working/HPRC/HG04187/raw_data/Illumina/child/HG04187.final.cram	0f7d6883d1dced58e9ca3130f1daf233	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG04187/raw_data/Illumina/child/HG04187.final.cram	ill	true
m84091_230817_153352_s4.hifi_reads.bc1015.bam	SRR29405777					
12_09_24_R1041_UL_HPRC_HG00609_1_dorado0.9.5_sup5.0.0_5mCG_5hmCG.bam	SRR33469163					
SE5138_NWM051-4_S8_L005_R1_001.trimmed.fastq.gz		s3://human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-4_S8_L005_R1_001.trimmed.fastq.gz	ee252f34a9acec46d9f700b3b24f35fb	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC_PLUS/HG02080/raw_data/hic/SE5138_NWM051-4_S8_L005_R1_001.trimmed.fastq.gz	hic	true
HG00658.lymph.m84081_240721_062628_s1-m84081_240721_042704_s2.flnc.bam		s3://human-pangenomics/working/HPRC/HG00658/raw_data/PacBio_Kinnex/HG00658.lymph.m84081_240721_062628_s1-m84081_240721_042704_s2.flnc.bam	9c3ac6475967070446bc1e6ee9848e81	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG00658/raw_data/PacBio_Kinnex/HG00658.lymph.m84081_240721_062628_s1-m84081_240721_042704_s2.flnc.bam	kinnex	true
NWM225b-2_S14_L002_R1_001.fastq.gz		s3://human-pangenomics/working/HPRC/HG01071/raw_data/hic/NWM225b-2_S14_L002_R1_001.fastq.gz	d9276c56ea7edece2ecbc6e5672eefa2	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01071/raw_data/hic/NWM225b-2_S14_L002_R1_001.fastq.gz	hic	true
m84081_231110_195735_s1.hifi_reads.bc2071.bam	SRR29396903					
s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19682/raw_data/hic/NA19682-2_FC4_S57_L003_R2_001.fastq.gz	SRR34949664					
HG02155.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2.flnc.bam		s3://human-pangenomics/working/HPRC/HG02155/raw_data/PacBio_Kinnex/HG02155.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2.flnc.bam	34cc1151f36b36c4825f84f5be00e0f8	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02155/raw_data/PacBio_Kinnex/HG02155.lymph.m84081_240722_210122_s1-m84081_240722_190156_s2.flnc.bam	kinnex	true
HG00609-38a-2_S10_L003_R2_001.fastq.gz	SRR30613769	s3://human-pangenomics/working/HPRC/HG00609/raw_data/hic/HG00609-38a-2_S10_L003_R2_001.fastq.gz	4680e1d95c6fbce9e9e693eb7ba8f36e	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG00609/raw_data/hic/HG00609-38a-2_S10_L003_R2_001.fastq.gz	hic	true
04_12_22_R941_HG02273_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR26373415	s3://human-pangenomics/working/HPRC/HG02273/raw_data/nanopore/guppy_6/04_12_22_R941_HG02273_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	8cc7728b174b3dad198675e9b2c97153	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02273/raw_data/nanopore/guppy_6/04_12_22_R941_HG02273_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ont	true
HG00329-1_FC1_S39_L002_R2_001.fastq.gz		s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG00329/raw_data/hic/HG00329-1_FC1_S39_L002_R2_001.fastq.gz			hic	false
HG03654-1_FC4_S65_L004_R2_001.fastq.gz		s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG03654/raw_data/hic/HG03654-1_FC4_S65_L004_R2_001.fastq.gz			hic	false
SE5138_NWM047-3_S1_L007_R2_001.trimmed.fastq.gz		s3://human-pangenomics/working/HPRC_PLUS/HG03098/raw_data/hic/SE5138_NWM047-3_S1_L007_R2_001.trimmed.fastq.gz	509462741c37caa83e97e44f3fa744f8	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC_PLUS/HG03098/raw_data/hic/SE5138_NWM047-3_S1_L007_R2_001.trimmed.fastq.gz	hic	true
m64055e_210813_141904.5mc.hifi_reads.bam	SRR30151641	s3://human-pangenomics/working/HPRC/HG00706/raw_data/PacBio_HiFi/primrose/m64055e_210813_141904.5mc.hifi_reads.bam	4fd3cc45c6ef89f12d68be31a5ee2819	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG00706/raw_data/PacBio_HiFi/primrose/m64055e_210813_141904.5mc.hifi_reads.bam	hifi	true
s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA20827/raw_data/hic/NA20827-2_FC3_S24_L002_R1_001.fastq.gz	SRR34949394					
11_28_23_R1041_HPRC_NA18952_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	SRR29497329	s3://human-pangenomics/working/HPRC/NA18952/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_28_23_R1041_HPRC_NA18952_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	324e3c561b108d45f6fee265e54a2b59	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/NA18952/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/11_28_23_R1041_HPRC_NA18952_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	ont	true
NA20806-2_FC1_S44_L002_R2_001.fastq.gz		s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA20806/raw_data/hic/NA20806-2_FC1_S44_L002_R2_001.fastq.gz			hic	false
HG03831-37a-2_S16_L003_R1_001.fastq.gz	SRR30613859	s3://human-pangenomics/working/HPRC/HG03831/raw_data/hic/HG03831-37a-2_S16_L003_R1_001.fastq.gz	47e51835b7badf00e3f641bfe8df3d66	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG03831/raw_data/hic/HG03831-37a-2_S16_L003_R1_001.fastq.gz	hic	true
s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA18879/raw_data/hic/NA18879-2_FC2_S15_L001_R2_001.fastq.gz	SRR34949420					
HG00350-1_FC4_S31_L002_R2_001.fastq.gz		s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG00350/raw_data/hic/HG00350-1_FC4_S31_L002_R2_001.fastq.gz			hic	false
HG02965-2_S9_L001_R1_001.fastq.gz	SRR30242387	s3://human-pangenomics/working/HPRC/HG02965/raw_data/hic/HG02965-2_S9_L001_R1_001.fastq.gz	7e1c4368f65dac8e0e3f4431be351fad	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02965/raw_data/hic/HG02965-2_S9_L001_R1_001.fastq.gz	hic	true
01_23_24_R1041_HPRC_HG00146_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	SRR29497351	s3://human-pangenomics/working/HPRC/HG00146/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/01_23_24_R1041_HPRC_HG00146_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	2ffba151ea0532841d3d3c03c53e6471	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG00146/raw_data/nanopore/dorado0.6.0_sup4.3.0_5mCG_5hmCG/01_23_24_R1041_HPRC_HG00146_3_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	ont	true
HG01981.m64136_210625_184731.dc.q20.fastq.gz	SRR25618938	s3://human-pangenomics/working/HPRC/HG01981/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01981.m64136_210625_184731.dc.q20.fastq.gz	a6fee584b18c6bbbd8da46213f67cd3b	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01981/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG01981.m64136_210625_184731.dc.q20.fastq.gz	dc	true
HG03050.final.cram		s3://human-pangenomics/working/HPRC/HG03050/raw_data/Illumina/child/HG03050.final.cram	5f5b8137c946750817d2913afe04add3	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG03050/raw_data/Illumina/child/HG03050.final.cram	ill	true
s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA18879/raw_data/hic/NA18879-1_FC3_S7_L001_R2_001.fastq.gz	SRR34949424					
NWM186c-2_S11_L001_R1_001.fastq.gz		s3://human-pangenomics/working/HPRC/HG01123/raw_data/hic/NWM186c-2_S11_L001_R1_001.fastq.gz	54554216b2e362b196bf616cf504c986	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01123/raw_data/hic/NWM186c-2_S11_L001_R1_001.fastq.gz	hic	true
07_27_21_R941_HG01934_3_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR26313849	s3://human-pangenomics/working/HPRC/HG01934/raw_data/nanopore/guppy_6/07_27_21_R941_HG01934_3_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	2a31a5e460e772317ddeb4c420ae5aa4	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01934/raw_data/nanopore/guppy_6/07_27_21_R941_HG01934_3_Guppy_6.4.6_450bps_modbases_5mc_cg_sup_prom_pass.bam	ont	true
HG03041.m54329U_211215_225017.dc.q20.fastq.gz	SRR26545327	s3://human-pangenomics/working/HPRC/HG03041/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03041.m54329U_211215_225017.dc.q20.fastq.gz	735913cec053ffb1121517a06d0f8f22	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG03041/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG03041.m54329U_211215_225017.dc.q20.fastq.gz	dc	true
12_7_22_R941_HG02486_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR31367114	s3://human-pangenomics/working/HPRC/HG02486/raw_data/nanopore/guppy_6/12_7_22_R941_HG02486_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	fc1cac2a183f009c504de82379ef3746	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02486/raw_data/nanopore/guppy_6/12_7_22_R941_HG02486_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ont	true
03_01_22_R941_HG01150_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam		s3://human-pangenomics/working/HPRC/HG01150/raw_data/nanopore/guppy_6/03_01_22_R941_HG01150_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	3fd85dd6f45ee5dba586ab6766f38e0a	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01150/raw_data/nanopore/guppy_6/03_01_22_R941_HG01150_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ont	true
