filename,sample_ID,path,accession,study,biosample_accession,total_reads,total_bp,total_Gbp,min,max,mean,quartile_25,quartile_50,quartile_75,N25,N50,N75,ntsm_score,library_ID,library_strategy,library_source,library_selection,library_layout,platform,instrument_model,design_description,data_type,shear_method,size_selection,DeepConsensus_version,polymerase_version,seq_plate_chemistry_version,generator_facility,generator_contact,notes,ccs_algorithm,MM_tag,production,filetype
m54329U_220829_095708-bc2050.5mc.hifi_reads.bam,HG00099,s3://human-pangenomics/working/HPRC/HG00099/raw_data/PacBio_HiFi/m54329U_220829_095708-bc2050.5mc.hifi_reads.bam,SRR23922669,SRP305758,SAMN33758778,2531476,50762698477,50.76,138.0,59908.0,20052,17309,19387,22273,17765,20098,23193,,PG00099_2.HFSS,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P3.2,C2,University of Washington,kmiyamot@uw.edu,,6.3.0,,UW_HPRC_HiFi_Y3,bam
m64076_220831_191646-bc2051.5mc.hifi_reads.bam,HG00280,s3://human-pangenomics/working/HPRC/HG00280/raw_data/PacBio_HiFi/m64076_220831_191646-bc2051.5mc.hifi_reads.bam,SRR23922658,SRP305758,SAMN33758779,1770422,35342284205,35.34,83.0,56326.0,19962,17046,19212,22241,17534,19996,23256,,PG00280.HFSS,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P3.2,C2,University of Washington,kmiyamot@uw.edu,,6.3.0,,UW_HPRC_HiFi_Y3,bam
m54329U_220114_143904-bc1016.5mc.hifi_reads.bam,HG00558,s3://human-pangenomics/working/HPRC/HG00558/raw_data/PacBio_HiFi/m54329U_220114_143904-bc1016.5mc.hifi_reads.bam,SRR23922640,SRP305758,SAMN33758780,1673999,35323811810,35.32,61.0,67560.0,21101,16663,20114,24516,17911,21795,26553,,HG00558.HFSS,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P2.2,C2,University of Washington,kmiyamot@uw.edu,,6.2.0,,UW_HPRC_HiFi_Y3,bam
m54329U_211230_014258-bc1010.5mc.hifi_reads.bam,HG00639,s3://human-pangenomics/working/HPRC/HG00639/raw_data/PacBio_HiFi/m54329U_211230_014258-bc1010.5mc.hifi_reads.bam,SRR23922643,SRP305758,SAMN33758781,1643577,32778391595,32.78,61.0,56516.0,19943,15883,19084,23193,17062,20664,25118,,HG00639.HFSS,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 23kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P2.2,C2,University of Washington,kmiyamot@uw.edu,,6.2.0,,UW_HPRC_HiFi_Y3,bam
m54329U_211211_014820-bc1008.5mc.hifi_reads.bam,HG01074,s3://human-pangenomics/working/HPRC/HG01074/raw_data/PacBio_HiFi/m54329U_211211_014820-bc1008.5mc.hifi_reads.bam,SRR23922645,SRP305758,SAMN33758782,1959425,37481785263,37.48,139.0,61840.0,19128,15826,18266,21628,16493,19304,22988,,HG01074.HFSS2,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 23kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P2.2,C2,University of Washington,kmiyamot@uw.edu,,6.2.0,,UW_HPRC_HiFi_Y3,bam
m54329U_220101_220852-bc1011.5mc.hifi_reads.bam,HG01081,s3://human-pangenomics/working/HPRC/HG01081/raw_data/PacBio_HiFi/m54329U_220101_220852-bc1011.5mc.hifi_reads.bam,SRR23922647,SRP305758,SAMN33758783,1943784,38127675820,38.13,72.0,66384.0,19615,15259,18807,23180,16724,20665,25307,,HG01081.HFSS,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 25kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P2.2,C2,University of Washington,kmiyamot@uw.edu,,6.2.0,,UW_HPRC_HiFi_Y3,bam
m64076_220910_174812-bc2056.5mc.hifi_reads.bam,HG02040,s3://human-pangenomics/working/HPRC/HG02040/raw_data/PacBio_HiFi/m64076_220910_174812-bc2056.5mc.hifi_reads.bam,SRR23922646,SRP305758,SAMN33758784,2128239,44556381201,44.56,106.0,72682.0,20935,17777,20216,23524,18390,21140,24689,,HG02040.HFSS2,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P3.2,C2,University of Washington,kmiyamot@uw.edu,,6.3.0,,UW_HPRC_HiFi_Y3,bam
m64076_220904_113359-bc2054.5mc.hifi_reads.bam,HG02165,s3://human-pangenomics/working/HPRC/HG02165/raw_data/PacBio_HiFi/m64076_220904_113359-bc2054.5mc.hifi_reads.bam,SRR23922648,SRP305758,SAMN33758785,2070860,42083036071,42.08,85.0,61252.0,20321,17465,19685,22659,17970,20447,23596,,PG02165.HFSS2,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 21kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P3.2,C2,University of Washington,kmiyamot@uw.edu,,6.3.0,,UW_HPRC_HiFi_Y3,bam
m64076_211211_014755-bc1003.5mc.hifi_reads.bam,HG02451,s3://human-pangenomics/working/HPRC/HG02451/raw_data/PacBio_HiFi/m64076_211211_014755-bc1003.5mc.hifi_reads.bam,SRR23922667,SRP305758,SAMN33758786,2328484,40519515849,40.52,199.0,51805.0,17401,14790,16739,19472,15239,17471,20411,,HG02451.HFSS2,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 21kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P2.2,C2,University of Washington,kmiyamot@uw.edu,,6.2.0,,UW_HPRC_HiFi_Y3,bam
m54329U_211209_115915-bc1002.5mc.hifi_reads.bam,HG02735,s3://human-pangenomics/working/HPRC/HG02735/raw_data/PacBio_HiFi/m54329U_211209_115915-bc1002.5mc.hifi_reads.bam,SRR23922665,SRP305758,SAMN33758787,1654923,32462661287,32.46,53.0,62313.0,19615,16371,18792,22115,17011,19773,23407,,HG02735.HFSS2,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 25kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P2.2,C2,University of Washington,kmiyamot@uw.edu,,6.2.0,,UW_HPRC_HiFi_Y3,bam
m54329U_220905_144015-bc2053.5mc.hifi_reads.bam,HG02922,s3://human-pangenomics/working/HPRC/HG02922/raw_data/PacBio_HiFi/m54329U_220905_144015-bc2053.5mc.hifi_reads.bam,SRR23922663,SRP305758,SAMN33758788,2096626,46375666417,46.38,106.0,68274.0,22119,18030,21258,25382,19050,22658,27045,,PG02922.HFSS2,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 23kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P3.2,C2,University of Washington,kmiyamot@uw.edu,,6.3.0,,UW_HPRC_HiFi_Y3,bam
m54329U_220109_103416-bc1012.5mc.hifi_reads.bam,HG03017,s3://human-pangenomics/working/HPRC/HG03017/raw_data/PacBio_HiFi/m54329U_220109_103416-bc1012.5mc.hifi_reads.bam,SRR23922662,SRP305758,SAMN33758789,1569013,31400943238,31.4,61.0,61362.0,20013,15745,19090,23391,16992,20799,25417,,HG03017.HFSS,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 25kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P2.2,C2,University of Washington,kmiyamot@uw.edu,,6.2.0,,UW_HPRC_HiFi_Y3,bam
m54329U_211215_225017-bc1009.5mc.hifi_reads.bam,HG03041,s3://human-pangenomics/working/HPRC/HG03041/raw_data/PacBio_HiFi/m54329U_211215_225017-bc1009.5mc.hifi_reads.bam,SRR23922661,SRP305758,SAMN33758790,1889210,36724761349,36.72,118.0,56131.0,19439,15931,18603,22146,16724,19757,23596,,HG03041.HFSS,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P2.2,C2,University of Washington,kmiyamot@uw.edu,,6.2.0,,UW_HPRC_HiFi_Y3,bam
m64076_220516_221911-bc2018.5mc.hifi_reads.bam,HG03130,s3://human-pangenomics/working/HPRC/HG03130/raw_data/PacBio_HiFi/m64076_220516_221911-bc2018.5mc.hifi_reads.bam,SRR23922660,SRP305758,SAMN33758791,1994630,39141478923,39.14,88.0,63690.0,19623,16170,18830,22304,16938,19932,23673,,HG03130.HFSS,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P3.2,C2,University of Washington,kmiyamot@uw.edu,,6.3.0,,UW_HPRC_HiFi_Y3,bam
m54329U_220523_155616-bc2019.5mc.hifi_reads.bam,HG03139,s3://human-pangenomics/working/HPRC/HG03139/raw_data/PacBio_HiFi/m54329U_220523_155616-bc2019.5mc.hifi_reads.bam,SRR23922659,SRP305758,SAMN33758792,2095470,45152468620,45.15,87.0,69240.0,21547,17554,20687,24701,18531,22043,26312,,HG03139.HFSS,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 25kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P3.2,C2,University of Washington,kmiyamot@uw.edu,,6.3.0,,UW_HPRC_HiFi_Y3,bam
m64076_220524_161808-bc2020.5mc.hifi_reads.bam,HG03209,s3://human-pangenomics/working/HPRC/HG03209/raw_data/PacBio_HiFi/m64076_220524_161808-bc2020.5mc.hifi_reads.bam,SRR23922657,SRP305758,SAMN33758793,2087855,39036651192,39.04,111.0,52802.0,18697,15799,17970,20972,16331,18799,22046,,HG03209.HFSS,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P3.2,C2,University of Washington,kmiyamot@uw.edu,,6.3.0,,UW_HPRC_HiFi_Y3,bam
m64076_220106_231243-bc1015.5mc.hifi_reads.bam,HG03239,s3://human-pangenomics/working/HPRC/HG03239/raw_data/PacBio_HiFi/m64076_220106_231243-bc1015.5mc.hifi_reads.bam,SRR23922656,SRP305758,SAMN33758794,1794879,36349648567,36.35,77.0,67645.0,20251,16457,19407,23235,17390,20721,24825,,HG03239.HFSS,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 23kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P2.2,C2,University of Washington,kmiyamot@uw.edu,,6.2.0,,UW_HPRC_HiFi_Y3,bam
m54329U_211111_222027-bc1001.5mc.hifi_reads.bam,HG03704,s3://human-pangenomics/working/HPRC/HG03704/raw_data/PacBio_HiFi/m54329U_211111_222027-bc1001.5mc.hifi_reads.bam,SRR23922655,SRP305758,SAMN33758795,1009358,20852506753,20.85,727.0,67087.0,20659,17248,19681,23109,17853,20671,24461,,HG03704_SRE.HFSS,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 26kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P2.2,C2,University of Washington,kmiyamot@uw.edu,,6.2.0,,UW_HPRC_HiFi_Y3,bam
m54329U_220207_224702-bc1001.5mc.hifi_reads.bam,HG03704,s3://human-pangenomics/working/HPRC/HG03704/raw_data/PacBio_HiFi/m54329U_220207_224702-bc1001.5mc.hifi_reads.bam,SRR23922654,SRP305758,SAMN33758795,1376378,27431572003,27.43,65.0,63954.0,19930,16192,18974,22705,17016,20217,24294,,HG03704.HFSS3,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 25kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P2.2,C2,University of Washington,kmiyamot@uw.edu,,6.2.0,,UW_HPRC_HiFi_Y3,bam
m54329U_220605_194957-bc2021.5mc.hifi_reads.bam,NA18522,s3://human-pangenomics/working/HPRC/NA18522/raw_data/PacBio_HiFi/m54329U_220605_194957-bc2021.5mc.hifi_reads.bam,SRR23922652,SRP305758,SAMN33758796,2085214,42511152283,42.51,89.0,57002.0,20386,16934,19589,23129,17666,20663,24465,,NA18522.HFSS,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 23kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P3.2,C2,University of Washington,kmiyamot@uw.edu,,6.3.0,,UW_HPRC_HiFi_Y3,bam
m64076_221001_041132-bc2011.5mc.hifi_reads.bam,NA18747,s3://human-pangenomics/working/HPRC/NA18747/raw_data/PacBio_HiFi/m64076_221001_041132-bc2011.5mc.hifi_reads.bam,SRR23922651,SRP305758,SAMN33758797,477989,9845535652,9.85,89.0,53613.0,20597,17677,20028,23080,18231,20819,24016,,PG18747_1.HFSS,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 23kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P3.2,C2,University of Washington,kmiyamot@uw.edu,,6.3.0,,UW_HPRC_HiFi_Y3,bam
m64076_220828_113336-bc2049.5mc.hifi_reads.bam,NA18747,s3://human-pangenomics/working/HPRC/NA18747/raw_data/PacBio_HiFi/m64076_220828_113336-bc2049.5mc.hifi_reads.bam,SRR23922650,SRP305758,SAMN33758797,1592112,33237414229,33.24,158.0,85977.0,20876,17657,20179,23497,18289,21114,24619,,PG18747_2.HFSS,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 23kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P3.2,C2,University of Washington,kmiyamot@uw.edu,,6.3.0,,UW_HPRC_HiFi_Y3,bam
m54329U_220905_144015-bc2055.5mc.hifi_reads.bam,NA18983,s3://human-pangenomics/working/HPRC/NA18983/raw_data/PacBio_HiFi/m54329U_220905_144015-bc2055.5mc.hifi_reads.bam,SRR23922649,SRP305758,SAMN33758798,4857,77255780,0.08,1528.0,34905.0,15906,11550,16246,20407,14885,18612,22626,,PG18983.HFSS2,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P3.2,C2,University of Washington,kmiyamot@uw.edu,,6.3.0,,UW_HPRC_HiFi_Y3,bam
m54329U_220918_114340-bc2061.5mc.hifi_reads.bam,NA19043,s3://human-pangenomics/working/HPRC/NA19043/raw_data/PacBio_HiFi/m54329U_220918_114340-bc2061.5mc.hifi_reads.bam,SRR23922639,SRP305758,SAMN33758799,1972976,41394833271,41.39,91.0,68642.0,20980,17591,20198,23685,18299,21233,24994,,PG19043.HFSS,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 25kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P3.2,C2,University of Washington,kmiyamot@uw.edu,,6.3.0,,UW_HPRC_HiFi_Y3,bam
m64457e_220829_104034-bc2052.5mc.hifi_reads.bam,NA20752,s3://human-pangenomics/working/HPRC/NA20752/raw_data/PacBio_HiFi/m64457e_220829_104034-bc2052.5mc.hifi_reads.bam,SRR23922641,SRP305758,SAMN33758800,2229963,46944843952,46.94,71.0,62512.0,21051,17851,20320,23631,18457,21225,24757,,PG20752.HFSS,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 23kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P3.2,C2,University of Washington,kmiyamot@uw.edu,,6.3.0,,UW_HPRC_HiFi_Y3,bam
m64076_220916_183810-bc2060.5mc.hifi_reads.bam,NA20905,s3://human-pangenomics/working/HPRC/NA20905/raw_data/PacBio_HiFi/m64076_220916_183810-bc2060.5mc.hifi_reads.bam,SRR23922642,SRP305758,SAMN33758801,2111321,41700838716,41.7,82.0,65512.0,19751,16508,19031,22356,17191,20025,23576,,PG20905.HFSS,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P3.2,C2,University of Washington,kmiyamot@uw.edu,,6.3.0,,UW_HPRC_HiFi_Y3,bam
m64457e_220825_195635-bc2051.5mc.hifi_reads.bam,HG00280,s3://human-pangenomics/working/HPRC/HG00280/raw_data/PacBio_HiFi/m64457e_220825_195635-bc2051.5mc.hifi_reads.bam,SRR23922658,SRP305758,SAMN33758779,2231036,45904022245,45.9,89.0,60934.0,20575,17523,19914,23058,18089,20753,24064,,PG00280.HFSS,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P3.2,C2,University of Washington,kmiyamot@uw.edu,,6.3.0,,UW_HPRC_HiFi_Y3,bam
m54329U_220116_013607-bc1016.5mc.hifi_reads.bam,HG00558,s3://human-pangenomics/working/HPRC/HG00558/raw_data/PacBio_HiFi/m54329U_220116_013607-bc1016.5mc.hifi_reads.bam,SRR23922640,SRP305758,SAMN33758780,1616247,33954147643,33.95,60.0,56168.0,21008,16605,20020,24384,17832,21688,26407,,HG00558.HFSS,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P2.2,C2,University of Washington,kmiyamot@uw.edu,,6.2.0,,UW_HPRC_HiFi_Y3,bam
m54329U_211231_123903-bc1010.5mc.hifi_reads.bam,HG00639,s3://human-pangenomics/working/HPRC/HG00639/raw_data/PacBio_HiFi/m54329U_211231_123903-bc1010.5mc.hifi_reads.bam,SRR23922643,SRP305758,SAMN33758781,1862777,37535814568,37.54,118.0,61767.0,20150,15989,19255,23451,17196,20876,25416,,HG00639.HFSS,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 23kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P2.2,C2,University of Washington,kmiyamot@uw.edu,,6.2.0,,UW_HPRC_HiFi_Y3,bam
m54329U_211212_111219-bc1008.5mc.hifi_reads.bam,HG01074,s3://human-pangenomics/working/HPRC/HG01074/raw_data/PacBio_HiFi/m54329U_211212_111219-bc1008.5mc.hifi_reads.bam,SRR23922645,SRP305758,SAMN33758782,1958351,37561501658,37.56,112.0,57471.0,19180,15858,18322,21695,16537,19364,23063,,HG01074.HFSS2,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 23kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P2.2,C2,University of Washington,kmiyamot@uw.edu,,6.2.0,,UW_HPRC_HiFi_Y3,bam
m54329U_220103_072943-bc1011.5mc.hifi_reads.bam,HG01081,s3://human-pangenomics/working/HPRC/HG01081/raw_data/PacBio_HiFi/m54329U_220103_072943-bc1011.5mc.hifi_reads.bam,SRR23922647,SRP305758,SAMN33758783,1809964,35477098664,35.48,62.0,70984.0,19600,15254,18803,23168,16723,20642,25280,,HG01081.HFSS,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 25kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P2.2,C2,University of Washington,kmiyamot@uw.edu,,6.2.0,,UW_HPRC_HiFi_Y3,bam
m64076_220912_140850-bc2056.5mc.hifi_reads.bam,HG02040,s3://human-pangenomics/working/HPRC/HG02040/raw_data/PacBio_HiFi/m64076_220912_140850-bc2056.5mc.hifi_reads.bam,SRR23922646,SRP305758,SAMN33758784,2099134,44365842122,44.37,88.0,56457.0,21135,17919,20417,23768,18550,21351,24919,,HG02040.HFSS2,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P3.2,C2,University of Washington,kmiyamot@uw.edu,,6.3.0,,UW_HPRC_HiFi_Y3,bam
m64076_220906_083112-bc2054.5mc.hifi_reads.bam,HG02165,s3://human-pangenomics/working/HPRC/HG02165/raw_data/PacBio_HiFi/m64076_220906_083112-bc2054.5mc.hifi_reads.bam,SRR23922648,SRP305758,SAMN33758785,2193354,44241695516,44.24,87.0,57739.0,20170,17338,19513,22476,17829,20270,23418,,PG02165.HFSS2,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 21kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P3.2,C2,University of Washington,kmiyamot@uw.edu,,6.3.0,,UW_HPRC_HiFi_Y3,bam
m64076_211212_112351-bc1003.5mc.hifi_reads.bam,HG02451,s3://human-pangenomics/working/HPRC/HG02451/raw_data/PacBio_HiFi/m64076_211212_112351-bc1003.5mc.hifi_reads.bam,SRR23922667,SRP305758,SAMN33758786,2277851,39439776523,39.44,122.0,56001.0,17314,14730,16643,19345,15169,17361,20287,,HG02451.HFSS2,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 21kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P2.2,C2,University of Washington,kmiyamot@uw.edu,,6.2.0,,UW_HPRC_HiFi_Y3,bam
m64076_211209_102926-bc1002.5mc.hifi_reads.bam,HG02735,s3://human-pangenomics/working/HPRC/HG02735/raw_data/PacBio_HiFi/m64076_211209_102926-bc1002.5mc.hifi_reads.bam,SRR23922665,SRP305758,SAMN33758787,1869576,36782283250,36.78,59.0,59898.0,19674,16411,18859,22198,17062,19856,23486,,HG02735.HFSS2,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 25kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P2.2,C2,University of Washington,kmiyamot@uw.edu,,6.2.0,,UW_HPRC_HiFi_Y3,bam
m54329U_220907_100858-bc2053.5mc.hifi_reads.bam,HG02922,s3://human-pangenomics/working/HPRC/HG02922/raw_data/PacBio_HiFi/m54329U_220907_100858-bc2053.5mc.hifi_reads.bam,SRR23922663,SRP305758,SAMN33758788,2010767,44475348827,44.48,62.0,79328.0,22118,18032,21258,25381,19046,22651,27039,,PG02922.HFSS2,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 23kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P3.2,C2,University of Washington,kmiyamot@uw.edu,,6.3.0,,UW_HPRC_HiFi_Y3,bam
m54329U_220117_123334-bc1012.5mc.hifi_reads.bam,HG03017,s3://human-pangenomics/working/HPRC/HG03017/raw_data/PacBio_HiFi/m54329U_220117_123334-bc1012.5mc.hifi_reads.bam,SRR23922662,SRP305758,SAMN33758789,1441796,28780552619,28.78,52.0,67494.0,19961,15714,19049,23321,16960,20748,25330,,HG03017.HFSS,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 25kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P2.2,C2,University of Washington,kmiyamot@uw.edu,,6.2.0,,UW_HPRC_HiFi_Y3,bam
m54329U_211217_080751-bc1009.5mc.hifi_reads.bam,HG03041,s3://human-pangenomics/working/HPRC/HG03041/raw_data/PacBio_HiFi/m54329U_211217_080751-bc1009.5mc.hifi_reads.bam,SRR23922661,SRP305758,SAMN33758790,1945591,37659966853,37.66,117.0,58287.0,19356,15871,18510,22035,16644,19654,23489,,HG03041.HFSS,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 24kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P2.2,C2,University of Washington,kmiyamot@uw.edu,,6.2.0,,UW_HPRC_HiFi_Y3,bam
m64076_220518_191414-bc2018.5mc.hifi_reads.bam,HG03130,s3://human-pangenomics/working/HPRC/HG03130/raw_data/PacBio_HiFi/m64076_220518_191414-bc2018.5mc.hifi_reads.bam,SRR23922660,SRP305758,SAMN33758791,1958959,38602098340,38.6,78.0,55594.0,19705,16222,18912,22419,17005,20034,23797,,HG03130.HFSS,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P3.2,C2,University of Washington,kmiyamot@uw.edu,,6.3.0,,UW_HPRC_HiFi_Y3,bam
m54329U_220525_111437-bc2019.5mc.hifi_reads.bam,HG03139,s3://human-pangenomics/working/HPRC/HG03139/raw_data/PacBio_HiFi/m54329U_220525_111437-bc2019.5mc.hifi_reads.bam,SRR23922659,SRP305758,SAMN33758792,2008028,43172373160,43.17,90.0,66085.0,21499,17524,20644,24640,18495,21985,26234,,HG03139.HFSS,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 25kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P3.2,C2,University of Washington,kmiyamot@uw.edu,,6.3.0,,UW_HPRC_HiFi_Y3,bam
m64076_220526_115049-bc2020.5mc.hifi_reads.bam,HG03209,s3://human-pangenomics/working/HPRC/HG03209/raw_data/PacBio_HiFi/m64076_220526_115049-bc2020.5mc.hifi_reads.bam,SRR23922657,SRP305758,SAMN33758793,1189873,21783182095,21.78,91.0,53890.0,18307,15577,17588,20402,16050,18337,21412,,HG03209.HFSS,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 22kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P3.2,C2,University of Washington,kmiyamot@uw.edu,,6.3.0,,UW_HPRC_HiFi_Y3,bam
m64076_220108_100904-bc1015.5mc.hifi_reads.bam,HG03239,s3://human-pangenomics/working/HPRC/HG03239/raw_data/PacBio_HiFi/m64076_220108_100904-bc1015.5mc.hifi_reads.bam,SRR23922656,SRP305758,SAMN33758794,1793658,35954386623,35.95,61.0,57608.0,20045,16305,19208,23004,17225,20513,24597,,HG03239.HFSS,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 23kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P2.2,C2,University of Washington,kmiyamot@uw.edu,,6.2.0,,UW_HPRC_HiFi_Y3,bam
m64076_220216_013707-bc1001.5mc.hifi_reads.bam,HG03704,s3://human-pangenomics/working/HPRC/HG03704/raw_data/PacBio_HiFi/m64076_220216_013707-bc1001.5mc.hifi_reads.bam,SRR23922654,SRP305758,SAMN33758795,608249,12144176455,12.14,54.0,62497.0,19965,16204,19002,22753,17037,20253,24361,,HG03704.HFSS3,WGS,GENOMIC,RANDOM,single,PACBIO_SMRT,PacBio Sequel II,HiFi sequencing of 25kb fractionated gDNA,unaligned reads,Megaruptor 3,PippinHT,,P2.2,C2,University of Washington,kmiyamot@uw.edu,,6.2.0,,UW_HPRC_HiFi_Y3,bam
